0,1,384.77,125.3,18.41,14.12,1.0,-1,-1,-1
0,2,429.13,117.72,13.57,12.54,1.0,-1,-1,-1
0,13,248.47,152.57,9.33,19.11,1.0,-1,-1,-1
0,14,159.3,168.7,13.7,21.6,1.0,-1,-1,-1
0,15,455.76,168.25,10.78,23.52,1.0,-1,-1,-1
0,16,438.6,146.7,9.81,21.06,1.0,-1,-1,-1
0,17,446,127.58,8.8,12.74,1.0,-1,-1,-1
0,18,335.21,115.33,18.62,12.25,1.0,-1,-1,-1
0,19,441.5,337.3,174.5,22.7,1.0,-1,-1,-1
0,20,446.4,176.58,14.26,25.48,1.0,-1,-1,-1
0,29,241.6,207,14.7,29.9,1.0,-1,-1,-1
0,37,216,271.43,80,50.29,1.0,-1,-1,-1
1,1,385.33,125.89,18.14,13.9,1.0,-1,-1,-1
1,2,429.31,120.01,13.11,12.1,1.0,-1,-1,-1
1,13,248.47,152.57,11.33,19.11,1.0,-1,-1,-1
1,14,159.42,168.46,13.7,21.6,1.0,-1,-1,-1
1,15,455.84,168.25,10.78,23.52,1.0,-1,-1,-1
1,16,438.68,146.86,9.81,21.06,1.0,-1,-1,-1
1,17,446.25,127.82,8.8,12.74,1.0,-1,-1,-1
1,18,336.7,115.33,15.2,12.25,1.0,-1,-1,-1
1,19,432.19,333.9,174.5,26.1,1.0,-1,-1,-1
1,20,447.9,178.1,12.76,25.9,1.0,-1,-1,-1
1,29,241.6,206.5,14.33,29.9,1.0,-1,-1,-1
1,37,215.81,269.15,77.09,48.77,1.0,-1,-1,-1
2,1,385.37,125.97,18.24,13.97,1.0,-1,-1,-1
2,2,429.97,118.7,13,11.97,1.0,-1,-1,-1
2,13,249.12,152.24,11.33,19.11,1.0,-1,-1,-1
2,14,159.55,168.21,13.7,21.6,1.0,-1,-1,-1
2,15,455.92,168.25,10.78,23.52,1.0,-1,-1,-1
2,16,438.76,147.03,9.81,21.06,1.0,-1,-1,-1
2,17,446.49,128.07,8.8,12.74,1.0,-1,-1,-1
2,18,336.94,115.08,15.2,12.25,1.0,-1,-1,-1
2,19,428.29,333.4,178.89,26.6,1.0,-1,-1,-1
2,20,449.4,178.1,11.26,25.9,1.0,-1,-1,-1
2,29,241.6,206,13.95,29.9,1.0,-1,-1,-1
2,37,213.55,268.31,76.2,48.74,1.0,-1,-1,-1
3,1,385.74,126.55,17.82,13.63,1.0,-1,-1,-1
3,2,430.12,119.02,12.97,11.93,1.0,-1,-1,-1
3,13,249.78,151.92,11.33,19.11,1.0,-1,-1,-1
3,14,159.67,167.96,13.7,21.6,1.0,-1,-1,-1
3,15,456.01,168.25,10.78,23.52,1.0,-1,-1,-1
3,16,438.85,147.19,9.81,21.06,1.0,-1,-1,-1
3,17,446.74,128.31,8.8,12.74,1.0,-1,-1,-1
3,18,337.19,114.83,15.2,12.25,1.0,-1,-1,-1
3,19,421.9,330.9,171.6,29.1,1.0,-1,-1,-1
3,20,449.77,178.47,11.26,25.9,1.0,-1,-1,-1
3,29,241.6,205.5,13.58,29.9,1.0,-1,-1,-1
3,37,212.7,268.03,74.75,48.15,1.0,-1,-1,-1
4,1,385.79,126.63,18.07,13.8,1.0,-1,-1,-1
4,2,430.21,120.18,12.94,11.89,1.0,-1,-1,-1
4,13,250.43,151.59,11.33,19.11,1.0,-1,-1,-1
4,14,159.79,167.72,13.7,21.6,1.0,-1,-1,-1
4,15,456.09,168.25,10.78,23.52,1.0,-1,-1,-1
4,16,438.93,147.35,9.81,21.06,1.0,-1,-1,-1
4,17,446.98,128.56,8.8,12.74,1.0,-1,-1,-1
4,18,337.43,114.59,15.2,12.25,1.0,-1,-1,-1
4,19,416.5,330.9,171.1,29.1,1.0,-1,-1,-1
4,20,450.14,178.83,11.26,25.9,1.0,-1,-1,-1
4,29,241.6,205,13.2,29.9,1.0,-1,-1,-1
4,37,210.88,266.49,72.81,47.4,1.0,-1,-1,-1
5,1,384.37,126.9,18.16,13.85,1.0,-1,-1,-1
5,2,430.64,120.09,12.3,11.24,1.0,-1,-1,-1
5,13,250.68,151.1,11.33,19.11,1.0,-1,-1,-1
5,14,159.79,166.25,13.7,21.6,1.0,-1,-1,-1
5,15,456.17,168.25,10.78,23.52,1.0,-1,-1,-1
5,16,439.01,147.52,9.81,21.06,1.0,-1,-1,-1
5,17,446.98,128.56,8.9,13.22,1.0,-1,-1,-1
5,18,337.68,114.34,15.2,12.25,1.0,-1,-1,-1
5,19,409.19,329.43,171.01,30.57,1.0,-1,-1,-1
5,20,450.5,179.2,11.26,25.9,1.0,-1,-1,-1
5,29,241.6,203,13.2,31.9,1.0,-1,-1,-1
5,37,210.07,266.14,71.73,46.62,1.0,-1,-1,-1
6,1,385.1,127.55,18.12,13.78,1.0,-1,-1,-1
6,2,430.93,119.79,12.79,11.66,1.0,-1,-1,-1
6,13,250.92,150.61,11.33,19.11,1.0,-1,-1,-1
6,14,159.79,166.25,13.7,21.15,1.0,-1,-1,-1
6,15,456.25,168.25,10.78,23.52,1.0,-1,-1,-1
6,16,439.09,147.68,9.81,21.06,1.0,-1,-1,-1
6,17,446.98,128.56,9.01,13.7,1.0,-1,-1,-1
6,18,338.2,114.34,14.68,11.76,1.0,-1,-1,-1
6,19,402.8,327,177.4,33,1.0,-1,-1,-1
6,20,450.87,179.57,11.26,25.9,1.0,-1,-1,-1
6,29,240.62,201.53,13.2,31.9,1.0,-1,-1,-1
6,37,208.85,264.69,69.68,46.17,1.0,-1,-1,-1
7,1,384.64,127.09,18.4,13.94,1.0,-1,-1,-1
7,2,430.86,119.5,12.84,11.69,1.0,-1,-1,-1
7,13,250.92,150.61,12.28,18.59,1.0,-1,-1,-1
7,14,159.79,162.84,13.7,22.6,1.0,-1,-1,-1
7,15,456.41,168.9,10.78,23.52,1.0,-1,-1,-1
7,16,439.25,148.01,9.81,21.06,1.0,-1,-1,-1
7,17,446.98,128.56,9.11,14.18,1.0,-1,-1,-1
7,18,338.26,114.22,14.68,11.76,1.0,-1,-1,-1
7,19,396.9,327,176.4,33,1.0,-1,-1,-1
7,20,451.03,179.9,11.26,25.9,1.0,-1,-1,-1
7,29,239.15,200.1,13.2,30.88,1.0,-1,-1,-1
7,37,207.68,263.12,68.33,46.09,1.0,-1,-1,-1
8,1,385.23,126.86,18.77,14.18,1.0,-1,-1,-1
8,2,430.69,119.57,13.33,12.17,1.0,-1,-1,-1
8,13,251.58,150.45,12.28,18.59,1.0,-1,-1,-1
8,14,159.79,160.88,13.7,22.6,1.0,-1,-1,-1
8,15,456.58,169.56,10.78,23.52,1.0,-1,-1,-1
8,16,439.42,148.33,9.81,21.06,1.0,-1,-1,-1
8,17,446.98,128.56,9.21,14.66,1.0,-1,-1,-1
8,18,338.32,114.1,14.68,11.76,1.0,-1,-1,-1
8,19,392.5,326.5,169.1,33.5,1.0,-1,-1,-1
8,20,451.2,180.22,11.26,25.9,1.0,-1,-1,-1
8,29,239.15,199.12,13.2,30.88,1.0,-1,-1,-1
8,37,207.27,262.08,66.46,45.54,1.0,-1,-1,-1
9,1,384.84,127.11,19.15,14.41,1.0,-1,-1,-1
9,2,430.31,121.17,12.93,11.75,1.0,-1,-1,-1
9,13,252.23,150.28,12.28,18.59,1.0,-1,-1,-1
9,14,160.28,160.88,13.7,22.6,1.0,-1,-1,-1
9,15,456.74,170.21,10.78,23.52,1.0,-1,-1,-1
9,16,439.58,148.66,9.81,21.06,1.0,-1,-1,-1
9,17,446.98,128.56,9.32,15.14,1.0,-1,-1,-1
9,18,338.38,113.98,14.68,11.76,1.0,-1,-1,-1
9,19,386.1,326.5,170.6,33.5,1.0,-1,-1,-1
9,20,451.36,180.55,11.26,25.9,1.0,-1,-1,-1
9,29,238.66,199.12,13.2,30.88,1.0,-1,-1,-1
9,37,206.6,260.93,64.99,45.29,1.0,-1,-1,-1
10,1,385.73,128.15,18.74,14.04,1.0,-1,-1,-1
10,2,431.27,121.22,13.37,12.18,1.0,-1,-1,-1
10,13,252.88,150.12,12.28,18.59,1.0,-1,-1,-1
10,14,160.77,160.39,13.7,22.6,1.0,-1,-1,-1
10,15,457.07,170.7,10.78,23.52,1.0,-1,-1,-1
10,16,440.07,149.64,9.81,21.06,1.0,-1,-1,-1
10,17,447.19,128.77,9.32,15.14,1.0,-1,-1,-1
10,18,338.45,113.85,14.68,11.76,1.0,-1,-1,-1
10,19,380.7,324,169.1,36,1.0,-1,-1,-1
10,20,452.18,181.53,11.26,25.9,1.0,-1,-1,-1
10,29,238.17,199.12,13.2,30.88,1.0,-1,-1,-1
10,37,205.66,259.05,63.32,44.97,1.0,-1,-1,-1
11,1,385.58,128.43,19.07,14.26,1.0,-1,-1,-1
11,2,431.47,120.85,13.41,12.19,1.0,-1,-1,-1
11,13,253.86,148.65,12.28,18.59,1.0,-1,-1,-1
11,14,162.2,160.39,12.27,22.61,1.0,-1,-1,-1
11,15,457.39,171.19,10.78,23.52,1.0,-1,-1,-1
11,16,440.31,149.88,9.81,21.06,1.0,-1,-1,-1
11,17,447.4,128.98,9.32,15.14,1.0,-1,-1,-1
11,18,338.51,113.73,14.68,11.76,1.0,-1,-1,-1
11,19,375.3,322.5,167.1,37.5,1.0,-1,-1,-1
11,20,452.99,182.51,11.26,25.9,1.0,-1,-1,-1
11,29,238.7,199.12,12.67,28.88,1.0,-1,-1,-1
11,37,205.08,257.67,62.18,44.8,1.0,-1,-1,-1
12,1,385.39,128.65,19.32,14.44,1.0,-1,-1,-1
12,2,431.32,120.79,13.93,12.69,1.0,-1,-1,-1
12,13,254.35,147.18,12.28,18.59,1.0,-1,-1,-1
12,14,162.2,160.02,12.27,22.61,1.0,-1,-1,-1
12,15,457.72,171.68,10.78,23.52,1.0,-1,-1,-1
12,16,440.56,150.13,9.81,21.06,1.0,-1,-1,-1
12,17,447.61,129.19,9.32,15.14,1.0,-1,-1,-1
12,18,338.57,113.61,14.68,11.76,1.0,-1,-1,-1
12,19,369.9,322.01,166.1,37.99,1.0,-1,-1,-1
12,20,453.81,183.49,11.26,25.9,1.0,-1,-1,-1
12,29,238.7,198.39,12.67,28.88,1.0,-1,-1,-1
12,37,204.02,256.74,60.49,44.86,1.0,-1,-1,-1
13,1,385.42,128.95,18.18,14.29,1.0,-1,-1,-1
13,2,431.36,120.91,14,12.78,1.0,-1,-1,-1
13,13,254.84,147.18,12.28,18.59,1.0,-1,-1,-1
13,14,162.2,159.65,12.27,22.61,1.0,-1,-1,-1
13,15,457.84,172.17,10.78,23.52,1.0,-1,-1,-1
13,16,440.8,150.37,9.81,21.06,1.0,-1,-1,-1
13,17,447.82,129.4,9.32,15.14,1.0,-1,-1,-1
13,18,338.63,113.49,14.68,11.76,1.0,-1,-1,-1
13,19,364.5,322.01,166.1,37.99,1.0,-1,-1,-1
13,20,453.93,183.86,11.26,25.9,1.0,-1,-1,-1
13,29,238.7,197.65,12.67,28.88,1.0,-1,-1,-1
13,37,204.25,256.25,59.38,44.34,1.0,-1,-1,-1
14,1,385.24,128.67,20.19,15.02,1.0,-1,-1,-1
14,2,431.83,121.33,14.22,12.94,1.0,-1,-1,-1
14,13,255.33,147.18,12.28,18.59,1.0,-1,-1,-1
14,14,162.2,159.29,12.27,22.61,1.0,-1,-1,-1
14,15,457.97,172.66,10.78,23.52,1.0,-1,-1,-1
14,16,441.05,150.62,9.81,21.06,1.0,-1,-1,-1
