0,1,748,923,385,153,1.0,-1,-1,-1
0,2,1548,630,205,102,1.0,-1,-1,-1
0,3,568,774,252,147,1.0,-1,-1,-1
0,4,1447,861,358,166,1.0,-1,-1,-1
0,5,150,696,103,67,1.0,-1,-1,-1
0,6,1837,616,82,92,1.0,-1,-1,-1
0,7,34,657,76,61,1.0,-1,-1,-1
0,8,1208,835,114,79,1.0,-1,-1,-1
0,9,1028,874,114,97,1.0,-1,-1,-1
0,10,511,640,254,176,1.0,-1,-1,-1
0,11,1399,971,391,108,1.0,-1,-1,-1
0,12,799,755,74,59,1.0,-1,-1,-1
0,13,1206,579,200,86,1.0,-1,-1,-1
0,14,1055,700,66,58,1.0,-1,-1,-1
0,15,993,601,129,81,1.0,-1,-1,-1
0,16,1886,811,33,99,1.0,-1,-1,-1
0,17,1129,627,65,48,1.0,-1,-1,-1
0,18,702,559,140,95,1.0,-1,-1,-1
0,19,544,594,120,61,1.0,-1,-1,-1
0,20,1824,810,47,98,1.0,-1,-1,-1
0,21,422,587,105,55,1.0,-1,-1,-1
0,22,956,592,112,64,1.0,-1,-1,-1
0,23,953,711,85,57,1.0,-1,-1,-1
0,24,1519,604,74,55,1.0,-1,-1,-1
0,25,1723,607,94,68,1.0,-1,-1,-1
0,26,733,634,65,71,1.0,-1,-1,-1
0,27,1745,804,66,96,1.0,-1,-1,-1
0,28,1408,595,68,54,1.0,-1,-1,-1
0,29,118,765,34,52,1.0,-1,-1,-1
0,30,222,616,88,44,1.0,-1,-1,-1
0,31,1685,788,64,81,1.0,-1,-1,-1
0,32,842,705,64,78,1.0,-1,-1,-1
0,33,1263,644,71,46,1.0,-1,-1,-1
0,34,1281,437,140,85,1.0,-1,-1,-1
0,35,364,616,28,42,1.0,-1,-1,-1
0,36,1389,460,77,53,1.0,-1,-1,-1
0,37,126,649,47,49,1.0,-1,-1,-1
1,1,757,924,390,151,1.0,-1,-1,-1
1,2,1541,629,205,103,1.0,-1,-1,-1
1,3,573,768,257,155,1.0,-1,-1,-1
1,4,1411,864,429,213,1.0,-1,-1,-1
1,5,152,699,102,65,1.0,-1,-1,-1
1,6,1828,614,91,92,1.0,-1,-1,-1
1,7,36,661,75,57,1.0,-1,-1,-1
1,8,1221,834,115,83,1.0,-1,-1,-1
1,9,1043,886,116,86,1.0,-1,-1,-1
1,10,516,640,254,174,1.0,-1,-1,-1
1,12,813,753,69,62,1.0,-1,-1,-1
